2468,0,19:30:23,35.555357,139.655943,-0.073,-0.021,  0.01,  3.27,     0,     0,     0
2579,0,19:30:23,35.555357,139.655943, 0.016,-0.012,-0.006,  2.91,     0,     0,     0
2686,0,19:30:23,35.555357,139.655943,-0.083,-0.038, 0.018,  3.34,     0,     0,     0
2792,0,19:30:23,35.555357,139.655943,-0.038,-0.016, 0.086,  2.94,     0,     0,     0
2901,0,19:30:23,35.555357,139.655943, 0.021,-0.016, 0.038,  2.89,     0,     0,     0
3006,0,19:30:23,35.555357,139.655943, 0.029, 0.008, 0.021,  2.89,     0,     0,     0
3112,0,19:30:23,35.555357,139.655943,-0.077,-0.014, 0.018,   3.3,     0,     0,     0
3219,0,19:30:23,35.555357,139.655943,-0.094,-0.028,-0.048,  2.95,     0,     0,     0
3325,0,19:30:24,35.555357,139.655950, 0.013, 0.006, 0.073,  2.91,     0,     0,     0
3432,0,19:30:24,35.555357,139.655950,-0.042,-0.024,-0.016,  2.89,     0,     0,     0
3543,0,19:30:24,35.555357,139.655950, 0.042, 0.003, 0.031,  2.87,     0,     0,     0
3653,0,19:30:24,35.555357,139.655950, 0.003, 0.017,-0.007,  2.86,     0,     0,     0
3760,0,19:30:24,35.555357,139.655950, 0.004,  0.01,  0.02,  3.32,     0,     0,     0
3866,0,19:30:24,35.555357,139.655950,  0.01, 0.002,-0.008,  3.34,     0,     0,     0
3973,0,19:30:24,35.555357,139.655950, 0.003, 0.013, 0.003,  2.91,     0,     0,     0
4080,0,19:30:24,35.555357,139.655950,-0.031,   0.0,-0.007,  3.36,     0,     0,     0
4186,0,19:30:24,35.555357,139.655950,  0.01, 0.002, 0.019,  2.87,     0,     0,     0
4294,0,19:30:24,35.555357,139.655950, 0.006, 0.002, 0.016,   3.3,     0,     0,     0
4403,0,19:30:25,35.555358,139.655957, 0.007,-0.004, 0.001,  3.36,     0,     0,     0
4509,0,19:30:25,35.555358,139.655957,-0.041,-0.014, 0.018,  3.35,     0,     0,     0
4616,0,19:30:25,35.555358,139.655957, 0.001,-0.002,   0.0,  3.36,     0,     0,     0
4726,0,19:30:25,35.555358,139.655957, 0.013, 0.011, 0.021,  3.39,     0,     0,     0
4835,0,19:30:25,35.555358,139.655957, 0.013, 0.004,-0.003,  3.35,     0,     0,     0
4944,0,19:30:25,35.555358,139.655957,-0.031,-0.016, 0.038,  3.31,     0,     0,     0
5054,0,19:30:25,35.555358,139.655957,-0.022,-0.013, 0.007,  2.84,     0,     0,     0
5160,0,19:30:25,35.555358,139.655957,-0.001,-0.001,  0.01,  2.91,     0,     0,     0
5267,0,19:30:25,35.555358,139.655957, 0.012, 0.006, 0.006,  2.87,     0,     0,     0
5374,0,19:30:26,35.555360,139.655963, 0.026, 0.012, 0.006,  2.91,     0,     0,     0
5480,0,19:30:26,35.555360,139.655963, 0.011, 0.004, 0.024,  2.87,     0,     0,     0
5588,0,19:30:26,35.555360,139.655963,   0.0,-0.003,-0.003,  3.29,     0,     0,     0
5697,0,19:30:26,35.555360,139.655963,-0.041,-0.011, 0.003,  2.94,     0,     0,     0
5804,0,19:30:26,35.555360,139.655963,-0.018,-0.012, 0.016,  2.86,     0,     0,     0
5911,0,19:30:26,35.555360,139.655963,-0.017,-0.006, 0.014,  2.91,     0,     0,     0
6016,0,19:30:26,35.555360,139.655963, 0.006, 0.008, 0.014,  2.82,     0,     0,     0
6122,0,19:30:26,35.555360,139.655963, -0.01,-0.004, 0.003,  2.89,     0,     0,     0
6228,0,19:30:26,35.555360,139.655963,-0.027,-0.007, 0.021,  3.02,     0,     0,     0
6336,0,19:30:27,35.555362,139.655968,-0.053,-0.017, 0.023,  2.96,     0,     0,     0
6443,0,19:30:27,35.555362,139.655968, -0.03,-0.017,-0.013,  2.89,     0,     0,     0
6551,0,19:30:27,35.555362,139.655968, -0.04,-0.012, 0.021,  2.88,     0,     0,     0
6660,0,19:30:27,35.555362,139.655968, -0.02, -0.01,-0.008,  2.85,     0,     0,     0
6767,0,19:30:27,35.555362,139.655968,-0.009, -0.01, 0.011,  2.91,     0,     0,     0
6873,0,19:30:27,35.555362,139.655968, 0.016, 0.011, 0.016,  2.95,     0,     0,     0
6981,0,19:30:27,35.555362,139.655968, -0.01, 0.011, 0.017,  2.86,     0,     0,     0
7089,0,19:30:27,35.555362,139.655968,-0.016,-0.006,-0.021,  2.91,     0,     0,     0
7195,0,19:30:27,35.555362,139.655968,-0.067,-0.024, 0.012,  2.88,     0,     0,     0
7304,0,19:30:27,35.555362,139.655968,-0.008, 0.003, 0.014,  2.88,     0,     0,     0
7412,0,19:30:28,35.555362,139.655975,-0.008, 0.001, 0.023,  2.89,     0,     0,     0
7518,0,19:30:28,35.555362,139.655975,-0.003, 0.001, -0.01,  2.91,     0,     0,     0
7625,0,19:30:28,35.555362,139.655975,-0.036, -0.01,-0.007,  2.87,     0,     0,     0
7734,0,19:30:28,35.555362,139.655975,-0.013, -0.01,  0.01,   2.9,     0,     0,     0
7845,0,19:30:28,35.555362,139.655975, 0.019,-0.003, 0.011,  2.87,     0,     0,     0
7953,0,19:30:28,35.555362,139.655975,-0.013,-0.006, 0.004,  2.86,     0,     0,     0
8059,0,19:30:28,35.555362,139.655975,-0.022,-0.014,   0.0,  2.87,     0,     0,     0
8166,0,19:30:28,35.555362,139.655975,-0.026,-0.004,-0.012,  2.91,     0,     0,     0
8272,0,19:30:28,35.555362,139.655975,-0.014,-0.011, 0.014,  2.85,     0,     0,     0
8378,0,19:30:29,35.555363,139.655982,-0.021,-0.011,-0.002,  3.26,     0,     0,     0
