13297,5,0,     0,     0,-0.026, 0.011,-0.007, 14.84,     0,     0,     0
13451,5,0,     0,     0, 0.054,-0.001,-0.003, 47.34,     0,     0,     0
13607,5,0,     0,     0, 0.427,-0.013, 0.019,  5.94,    80,  70.0,     1
13769,5,0,     0,     0, 0.346, 0.072,-0.043,   0.3,    80,  70.0,     1
13926,5,0,     0,     0,  0.05, -0.04,-0.016,  7.98,    80,  66.0,     1
14079,5,0,     0,     0,-0.012,-0.063,-0.002,  5.12,    80,  65.0,     1
14244,5,0,     0,     0, 0.104,-0.029,-0.011,  0.15,    80,    80,     1
14402,5,0,     0,     0,-0.031,-0.008, 0.002, 15.65,    80,  70.0,     1
14551,5,0,     0,     0,-0.093, 0.024, 0.008,  9.25,  65.0,    80,     1
14716,5,0,     0,     0, -0.13,-0.017, 0.033,  2.33,    80,  69.0,     1
14915,6,0,     0,     0, 0.032,-0.021, 0.018,  4.07,    80,  69.0,     0
15025,6,0,     0,     0,-0.022,-0.024, 0.001,  43.9,     0,     0,     0
15130,6,0,     0,     0, 0.059, 0.047,-0.004,  7.83,     0,     0,     0
15236,6,0,     0,     0, 0.073, 0.081, 0.017, 48.48,     0,     0,     0
15342,6,0,     0,     0,-0.023,-0.008, 0.008, 41.73,     0,     0,     0
15448,6,0,     0,     0, 0.053,-0.024,-0.003, 45.39,     0,     0,     0
15556,6,0,     0,     0,  0.02,-0.023,-0.004, 47.23,     0,     0,     0
15664,6,0,     0,     0,-0.012,-0.021,   0.0, 49.91,     0,     0,     0
15772,6,0,     0,     0,-0.006,-0.009,   0.0, 50.08,     0,     0,     0
15878,6,0,     0,     0, 0.007, 0.012, 0.001, 41.32,     0,     0,     0
15986,6,0,     0,     0,-0.007, 0.016, 0.001, 51.58,     0,     0,     0
16096,6,0,     0,     0,-0.016, 0.014,   0.0, 52.96,     0,     0,     0
16204,6,0,     0,     0,-0.019, 0.008, 0.001, 53.34,     0,     0,     0
16311,6,0,     0,     0,-0.008, 0.007,   0.0, 50.79,     0,     0,     0
16418,6,0,     0,     0,-0.004, 0.012,-0.001, 50.32,     0,     0,     0
16527,6,0,     0,     0, -0.01, 0.024, 0.002, 51.97,     0,     0,     0
16634,6,0,     0,     0,-0.027, 0.017, 0.002, 47.23,     0,     0,     0
16739,6,0,     0,     0,-0.028, 0.016, 0.001, 38.69,     0,     0,     0
16848,6,0,     0,     0,-0.006, 0.002,-0.001, 51.45,     0,     0,     0
16955,6,0,     0,     0,   0.0, 0.006, 0.002, 18.13,     0,     0,     0
17059,6,0,     0,     0, -0.01,-0.192,-0.228,  16.5,     0,     0,     0
17168,6,0,     0,     0,-0.076, 0.053,  0.23, 50.06,     0,     0,     0
17275,6,0,     0,     0,-0.003, 0.001,-0.006, 32.92,     0,     0,     0
17382,6,0,     0,     0,-0.058, 0.027, 0.001, 47.99,     0,     0,     0
17488,6,0,     0,     0,-0.046, 0.019, 0.004, 45.83,     0,     0,     0
17594,6,0,     0,     0,-0.042, 0.023, 0.002, 47.05,     0,     0,     0
17701,6,0,     0,     0,-0.054,  0.02, 0.003, 50.14,     0,     0,     0
17810,6,0,     0,     0, 0.002,-0.002,   0.0, 50.55,     0,     0,     0
17918,6,0,     0,     0, 0.008,-0.002,   0.0, 51.89,     0,     0,     0
18027,6,0,     0,     0, 0.006,-0.003,   0.0, 51.52,     0,     0,     0
18135,5,0,     0,     0, 0.024,-0.009,   0.0, 51.18,     0,     0,     0
18330,5,0,     0,     0, 0.009,-0.126, 0.114,  1.65,    40,   -40,     0
18484,5,0,     0,     0, -0.07,-0.099,   0.0,  0.36,    40,   -40,     0
18642,5,0,     0,     0,-0.086,-0.021,-0.002, 12.95,    40,   -40,     0
18834,5,0,     0,     0, 0.146, 0.027, 0.008,  0.16,     0,     0,     0
19001,5,0,     0,     0, 0.081,-0.044,   0.0, 42.23,     0,     0,     0
19164,5,0,     0,     0,-0.064,-0.009,-0.001, 47.86,     0,     0,     0
19321,5,0,     0,     0, 0.692, 0.018, -0.05, 16.08,    80,  75.0,     1
19485,5,0,     0,     0, 0.313, 0.217,-0.049,  3.94,    80,    80,     1
19636,5,0,     0,     0, 0.124,  0.16,-0.002,   4.1,    80,    80,     1
19795,5,0,     0,     0, 0.191, -0.01,-0.011,   9.9,    80,  75.0,     1
19949,5,0,     0,     0, 0.027,-0.068,-0.019, 17.71,    80,  74.0,     1
20124,6,0,     0,     0, 0.009, 0.024,  0.01,  1.09,    80,  74.0,     0
20236,6,0,     0,     0, 0.077, -0.01,-0.003, 50.11,     0,     0,     0
20342,6,0,     0,     0, 0.097, -0.02, 0.002, 14.53,     0,     0,     0
20448,6,0,     0,     0,-0.034,-0.021, -0.02, 44.39,     0,     0,     0
20553,6,0,     0,     0,-0.031, 0.008,   0.0,  7.74,     0,     0,     0
20660,6,0,     0,     0, 0.004, 0.026, 0.006, 46.41,     0,     0,     0
20767,6,0,     0,     0, 0.014, 0.014, -0.01, 49.13,     0,     0,     0
20875,6,0,     0,     0,-0.036,-0.002,-0.001, 48.92,     0,     0,     0
20984,6,0,     0,     0, 0.021,  0.01, 0.002, 48.67,     0,     0,     0
21090,6,0,     0,     0,-0.138,-0.007, 0.256,  45.4,     0,     0,     0
21197,6,0,     0,     0, 0.014,  -0.1, 0.522, 46.16,     0,     0,     0
21304,6,0,     0,     0,-0.036,-0.032, 0.338, 55.03,     0,     0,     0
21411,6,0,     0,     0, 0.403,-0.008, 0.292, 49.68,     0,     0,     0
21518,6,0,     0,     0,-0.276,-0.078, 0.846, 52.42,     0,     0,     0
21628,6,0,     0,     0,-0.206, 0.158, 0.362, 63.76,     0,     0,     0
21736,6,0,     0,     0, 0.126,-0.034, 0.371, 20.82,     0,     0,     0
21843,6,0,     0,     0, 0.141, -0.09,  0.42, 49.44,     0,     0,     0
21947,6,0,     0,     0, 0.151,-0.032, 0.702, 15.17,     0,     0,     0
22051,6,0,     0,     0, 0.051,-0.101, 0.793,  9.02,     0,     0,     0
22155,6,0,     0,     0, 0.036, 0.039, 0.551, 14.72,     0,     0,     0
22260,6,0,     0,     0,-0.048, 0.004, 0.146, 24.43,     0,     0,     0
22368,6,0,     0,     0, 0.038,-0.048,-0.012,  46.9,     0,     0,     0
22477,6,0,     0,     0, 0.122,-0.001,-0.061, 49.53,     0,     0,     0
22585,6,0,     0,     0,-0.083, 0.048,-0.299, 52.71,     0,     0,     0
22691,6,0,     0,     0,-0.046,-0.052,-0.252, 47.09,     0,     0,     0
22798,6,0,     0,     0, 0.087, 0.077, 0.004, 50.01,     0,     0,     0
22904,6,0,     0,     0, 0.281,-0.107, 0.156, 50.68,     0,     0,     0
23012,6,0,     0,     0,-0.181, 0.362, 0.262, 49.55,     0,     0,     0
23121,6,0,     0,     0, 0.061, 0.131,-0.068, 34.08,     0,     0,     0
23228,6,0,     0,     0, 0.013, 0.036,-0.082, 25.44,     0,     0,     0
23333,5,0,     0,     0,   0.2,-0.303,-0.156, 20.67,     0,     0,     0
23502,5,0,     0,     0,-0.447, 0.114,-0.047, 25.64,    40,   -40,     0
23666,5,0,     0,     0,-0.046, 0.249,-0.021, 31.06,    40,   -40,     0
23824,5,0,     0,     0,-0.087, 0.157,-0.003, 28.98,    40,   -40,     0
23981,5,0,     0,     0, 0.122,  0.06,-0.013, 25.81,     0,     0,     0
24131,5,0,     0,     0, 0.798, 0.079, 0.001,  3.06,    80,    80,     1
24298,5,0,     0,     0,-0.212, 0.051,-0.029,  6.46,    80,    80,     1
24503,5,0,     0,     0,-0.293, 0.056,-0.009,  1.28,    80,    80,     1
24675,5,0,     0,     0,-0.016, 0.016,-0.031,  8.15,  74.0,    80,     1
24825,5,0,     0,     0,-0.003, 0.011, 0.002,  0.17,    80,    80,     1
24974,5,0,     0,     0, 0.019,-0.004,-0.017, 10.21,    80,  75.0,     1
25142,6,0,     0,     0,-0.041,-0.004,-0.016,  0.78,    80,  75.0,     0
25253,6,0,     0,     0, -0.15, 0.016,-0.027, 45.49,     0,     0,     0
25360,6,0,     0,     0, 0.141,-0.023,-0.012, 50.89,     0,     0,     0
25467,6,0,     0,     0,-0.074,-0.018, 0.001, 53.06,     0,     0,     0
25576,6,0,     0,     0,  0.05,-0.004,-0.029, 50.71,     0,     0,     0
25684,6,0,     0,     0, 0.003, 0.001,-0.004, 48.55,     0,     0,     0
25792,6,0,     0,     0,  0.01, 0.001,   0.0, 49.55,     0,     0,     0
25897,6,0,     0,     0, 0.009, -0.01, 0.001, 26.59,     0,     0,     0
26004,6,0,     0,     0,-0.014,-0.008,-0.001, 48.88,     0,     0,     0
26111,6,0,     0,     0,-0.003, 0.004,-0.002,  48.3,     0,     0,     0
26218,6,0,     0,     0, 0.022, 0.014,-0.001, 49.76,     0,     0,     0
26327,6,0,     0,     0,-0.014, 0.008,   0.0, 50.62,     0,     0,     0
26435,6,0,     0,     0,-0.008, 0.001,   0.0, 48.98,     0,     0,     0
26542,6,0,     0,     0,  0.01,-0.001, 0.001, 45.36,     0,     0,     0
26649,6,0,     0,     0, 0.001,-0.008, 0.002,  49.6,     0,     0,     0
26756,6,0,     0,     0,-0.007,-0.002,   0.0, 45.63,     0,     0,     0
26864,6,0,     0,     0,-0.013,-0.017,   0.0, 48.35,     0,     0,     0
26972,6,0,     0,     0, 0.034,-0.018,-0.002, 61.61,     0,     0,     0
27079,6,0,     0,     0, -0.01,-0.003,   0.0, 51.13,     0,     0,     0
27189,6,0,     0,     0,-0.027,   0.0,-0.001, 52.59,     0,     0,     0
27298,6,0,     0,     0, 0.036, 0.003,-0.001, 50.55,     0,     0,     0
27404,6,0,     0,     0,   0.0, 0.003,-0.001, 48.28,     0,     0,     0
27511,6,0,     0,     0,-0.018,-0.006,-0.001, 54.16,     0,     0,     0
27618,6,0,     0,     0, 0.029,-0.003, 0.001, 49.94,     0,     0,     0
27724,6,0,     0,     0,-0.004,-0.006, 0.002, 21.23,     0,     0,     0
27831,6,0,     0,     0,-0.006, 0.008,   0.0, 45.88,     0,     0,     0
27938,6,0,     0,     0, 0.013, 0.011, 0.002, 31.04,     0,     0,     0
28043,6,0,     0,     0,  0.02, 0.007,   0.0, 24.97,     0,     0,     0
28152,6,0,     0,     0, 0.002, -0.01,-0.001, 51.73,     0,     0,     0
28258,6,0,     0,     0,-0.034,-0.008,-0.003, 51.36,     0,     0,     0
28365,5,0,     0,     0, 0.028,-0.006,   0.0, 50.18,     0,     0,     0
28566,5,0,     0,     0, 0.026, 0.013,-0.029,  4.57,    40,   -40,     0
28721,5,0,     0,     0, 0.027, 0.003,   0.0, 10.12,    40,   -40,     0
28870,5,0,     0,     0,-0.047,-0.004, 0.007,  4.67,    40,   -40,     0
29018,5,0,     0,     0,-0.031, 0.012, 0.004, 32.85,     0,     0,     0
29165,5,0,     0,     0, 0.031,-0.017, 0.006,  0.17,     0,     0,     0
29325,5,0,     0,     0, 0.051, 0.008,-0.002, 48.34,     0,     0,     0
29473,5,0,     0,     0, 0.042, 0.006, 0.001, 47.34,     0,     0,     0
29622,5,0,     0,     0,-0.011,-0.014,-0.002, 24.04,     0,     0,     0
29776,5,0,     0,     0, -0.02, 0.004, 0.003, 47.93,     0,     0,     0
29930,5,0,     0,     0,-0.026, 0.003, 0.001,  0.15,     0,     0,     0
30115,5,0,     0,     0, 0.036,   0.0, 0.002, 27.47,     0,     0,     0
30265,5,0,     0,     0, 0.014, 0.002, 0.002,  50.6,     0,     0,     0
30414,5,0,     0,     0,-0.001, 0.004, 0.003, 16.05,     0,     0,     0
30566,5,0,     0,     0,-0.019, 0.013, 0.001, 49.58,     0,     0,     0
30713,5,0,     0,     0,-0.037,-0.001, 0.001, 49.31,     0,     0,     0
30860,5,0,     0,     0,-0.037,-0.002,   0.0, 13.91,     0,     0,     0
31008,5,0,     0,     0,-0.031,   0.0,-0.001, 47.07,     0,     0,     0
31157,5,0,     0,     0,-0.012,-0.004,-0.003,  0.17,     0,     0,     0
31304,5,0,     0,     0,-0.009, 0.003,   0.0, 48.07,     0,     0,     0
31451,5,0,     0,     0,-0.009, 0.004, 0.002, 44.63,     0,     0,     0
31597,5,0,     0,     0,-0.007,-0.008,-0.003, 13.64,     0,     0,     0
31747,5,0,     0,     0,-0.007,-0.003,   0.0, 49.53,     0,     0,     0
31896,5,0,     0,     0,-0.009, 0.006, 0.001, 52.78,     0,     0,     0
32046,5,0,     0,     0,-0.001, 0.004,   0.0, 20.65,     0,     0,     0
32198,5,0,     0,     0,-0.001,-0.007,-0.001, 48.42,     0,     0,     0
32367,5,0,     0,     0,-0.003,   0.0, 0.001, 34.41,     0,     0,     0
32518,5,0,     0,     0, 0.002,-0.006, 0.001, 13.63,     0,     0,     0
32670,5,0,     0,     0,-0.002,-0.002,-0.002, 49.37,     0,     0,     0
32820,5,0,     0,     0, 0.003, 0.008, 0.001, 46.02,     0,     0,     0
32968,5,0,     0,     0, 0.009, 0.001,   0.0,  8.82,     0,     0,     0
33119,5,0,     0,     0, 0.007,-0.008,   0.0,  49.4,     0,     0,     0
33265,5,0,     0,     0,   0.9,-0.004,-0.067,   1.5,    80,    80,     1
33414,5,0,     0,     0,-0.684, 0.142,-0.007,  3.09,    80,    80,     1
33561,5,0,     0,     0, 0.278, 0.006,-0.059,  5.08,    80,    80,     1
33716,5,0,     0,     0, 0.016,-0.153,-0.003,  6.62,    80,    80,     1
33894,5,0,     0,     0,-0.608,-0.099,-0.017,  4.06,    80,    80,     1
34079,6,0,     0,     0, 0.076, 0.062, 0.009, 11.17,    80,    80,     0
34193,6,0,     0,     0,-0.143,-0.047,-0.001, 50.06,     0,     0,     0
34302,6,0,     0,     0, -0.05,-0.043, 0.009, 50.53,     0,     0,     0
34410,6,0,     0,     0, 0.129, 0.012,-0.008,  45.8,     0,     0,     0
34514,6,0,     0,     0,-0.052, 0.049,  0.01, 11.69,     0,     0,     0
34618,6,0,     0,     0, 0.044,   0.0,-0.004,  15.3,     0,     0,     0
34724,6,0,     0,     0, 0.042,-0.036, 0.001, 27.56,     0,     0,     0
35325,6,0,     0,     0,-0.007, 0.019, 0.001, 48.37,     0,     0,     0
35434,6,0,     0,     0,-0.002, 0.006,   0.0, 51.32,     0,     0,     0
35541,6,0,     0,     0,-0.013,-0.018,-0.003, 40.89,     0,     0,     0
35645,6,0,     0,     0,  0.01,-0.012,-0.001, 17.64,     0,     0,     0
35754,6,0,     0,     0, 0.011, 0.011, 0.001, 46.12,     0,     0,     0
35859,6,0,     0,     0,-0.013, 0.008, 0.002, 23.52,     0,     0,     0
35965,6,0,     0,     0,-0.004,-0.002,-0.001,  27.6,     0,     0,     0
36071,6,0,     0,     0,-0.001,-0.009,   0.0, 49.09,     0,     0,     0
36178,6,0,     0,     0, 0.002,-0.143,-0.001, 51.07,     0,     0,     0
36287,6,0,     0,     0, 0.012,   0.0,   0.0, 50.27,     0,     0,     0
36396,6,0,     0,     0,-0.017,-0.007,-0.001, 49.03,     0,     0,     0
36501,6,0,     0,     0,-0.006,-0.003,-0.001, 20.27,     0,     0,     0
36607,6,0,     0,     0, 0.013, 0.008, 0.003, 28.03,     0,     0,     0
36715,6,0,     0,     0,-0.009,-0.001,   0.0, 46.19,     0,     0,     0
36822,6,0,     0,     0,-0.007,-0.003,-0.002, 50.07,     0,     0,     0
36928,6,0,     0,     0,-0.002, 0.001,-0.001, 38.26,     0,     0,     0
37035,6,0,     0,     0,-0.007, 0.001,-0.001, 22.62,     0,     0,     0
37142,6,0,     0,     0, 0.003, 0.006, 0.002,  50.4,     0,     0,     0
37249,6,0,     0,     0,-0.002, 0.002,-0.002, 47.81,     0,     0,     0
37357,6,0,     0,     0,-0.008,-0.006,   0.0, 46.44,     0,     0,     0
37464,6,0,     0,     0, 0.002,-0.001,   0.0, 28.24,     0,     0,     0
37571,6,0,     0,     0, 0.004,   0.0,-0.001, 47.07,     0,     0,     0
37678,6,0,     0,     0,-0.004,-0.004,-0.002, 35.59,     0,     0,     0
37787,5,0,     0,     0,-0.008,-0.006,-0.002, 28.74,     0,     0,     0
38004,5,0,     0,     0, 0.067,-0.009,   0.0,  9.45,    40,   -40,     0
38163,5,0,     0,     0, 0.074, 0.011,-0.004,  0.16,    40,   -40,     0
38318,5,0,     0,     0,-0.146, 0.017, 0.012, 27.67,    40,   -40,     0
38492,5,0,     0,     0,-0.016, 0.008,-0.006, 48.16,     0,     0,     0
38648,5,0,     0,     0, 0.866, 0.002, 0.001,  1.08,    80,    80,     1
38809,5,0,     0,     0,-0.654, 0.099, 0.024,  0.35,    80,  69.0,     1
38960,5,0,     0,     0, 0.344, 0.018,-0.026,  5.39,    80,  68.0,     1
39113,5,0,     0,     0,  0.04, 0.008,-0.012,  0.15,    80,  69.0,     1
39264,5,0,     0,     0,-0.087,-0.049, 0.007, 10.12,    80,  69.0,     1
39411,5,0,     0,     0,-0.012,-0.049,-0.003,  0.47,    80,  68.0,     1
39562,5,0,     0,     0,-0.009,-0.049,   0.0,  7.97,    80,  68.0,     1
39708,5,0,     0,     0,-0.071,-0.024, 0.008,   5.9,    80,  68.0,     1
39863,5,0,     0,     0,-0.076,-0.004,   0.0,  0.17,  66.0,    80,     1
40012,5,0,     0,     0,-0.049, 0.011, 0.019,  1.21,  65.0,    80,     1
40703,5,0,     0,     0,-0.064, 0.013,-0.001,  8.24,    80,  68.0,     1
40854,5,0,     0,     0,  0.11, 0.017,-0.014, 18.62,    80,  68.0,     1
41056,6,0,     0,     0,-0.023,-0.013,-0.011,  4.87,    80,  68.0,     0
41168,6,0,     0,     0,-0.084,-0.016,   0.0, 49.23,     0,     0,     0
41277,6,0,     0,     0,-0.196,-0.016,-0.001, 48.34,     0,     0,     0
41381,6,0,     0,     0,-36.27,-0.002,-0.006,  8.88,     0,     0,     0
41486,6,0,     0,     0,-0.016,-0.011, 0.006, 20.98,     0,     0,     0
41594,6,0,     0,     0,-0.002,-0.012, 0.001, 51.28,     0,     0,     0
41699,6,0,     0,     0, 0.026,-0.009,-0.018, 28.87,     0,     0,     0
41807,6,0,     0,     0,  0.01, 0.001, 0.001, 48.47,     0,     0,     0
41916,6,0,     0,     0, 0.019, 0.002, 0.001, 49.62,     0,     0,     0
42023,6,0,     0,     0,-0.019,-0.007,   0.0, 44.56,     0,     0,     0
42130,6,0,     0,     0, 0.006,-0.007,   0.0, 56.17,     0,     0,     0
42238,6,0,     0,     0, 0.007,-0.008, 0.001, 48.71,     0,     0,     0
42346,6,0,     0,     0,-0.002,-0.002, 0.001, 46.49,     0,     0,     0
42452,6,0,     0,     0,  0.01,-0.001, 0.003, 49.67,     0,     0,     0
42560,6,0,     0,     0,-0.008, 0.003,   0.0, 55.11,     0,     0,     0
42669,6,0,     0,     0,-0.016, 0.002,   0.0, 51.52,     0,     0,     0
42778,6,0,     0,     0, 0.011, 0.007,   0.0, 48.19,     0,     0,     0
42883,6,0,     0,     0, 0.003, 0.001, 0.001, 36.95,     0,     0,     0
42991,6,0,     0,     0,-0.012,-0.004,-0.002, 49.23,     0,     0,     0
43097,6,0,     0,     0, 0.013,   0.0,-0.001, 14.06,     0,     0,     0
43203,6,0,     0,     0,-0.004,  0.01,-0.009, 47.08,     0,     0,     0
43311,6,0,     0,     0, 0.119,-0.019,-0.024, 44.93,     0,     0,     0
43419,6,0,     0,     0, -0.18,-0.083, 0.013, 47.28,     0,     0,     0
43527,6,0,     0,     0,-0.069, 0.082,-0.066, 51.37,     0,     0,     0
43634,6,0,     0,     0, 0.021, 0.021,-0.057,  51.9,     0,     0,     0
43741,6,0,     0,     0,-0.058,-0.038,-0.052, 51.74,     0,     0,     0
43847,6,0,     0,     0, 0.016,-0.048,-0.017, 44.38,     0,     0,     0
43954,6,0,     0,     0,-0.013, 0.044,-0.002,  49.5,     0,     0,     0
44062,6,0,     0,     0, -0.02,-0.113,-0.019, 46.31,     0,     0,     0
44171,6,0,     0,     0, 0.183, 0.021,-0.033, 50.79,     0,     0,     0
44278,5,0,     0,     0,-0.077,-0.051,-0.012, 47.41,     0,     0,     0
44473,5,0,     0,     0, 0.271,-0.064,-0.089, 28.12,    40,   -40,     0
44660,5,0,     0,     0, 0.318,-0.062,-0.071,  9.93,    40,   -40,     0
44812,5,0,     0,     0,-0.159,-0.162,-0.172, 11.73,    40,   -40,     0
44975,5,0,     0,     0,-0.133, 0.033, 0.062,  0.18,     0,     0,     0
45125,5,0,     0,     0, 0.141,-0.129, 0.099, 47.34,     0,     0,     0
45312,5,0,     0,     0,-0.371, 0.028, 0.007, 49.23,     0,     0,     0
45492,5,0,     0,     0, 0.269, 0.097, 0.556, 50.47,     0,     0,     0
45644,5,0,     0,     0,-0.072, 0.081,-0.037, 16.45,     0,     0,     0
45801,5,0,     0,     0, 0.491,-0.144,-0.042, 11.81,    80,    80,     1
45959,5,0,     0,     0,  0.37,-0.067, -0.07,  1.51,    80,    80,     1
46137,5,0,     0,     0,-0.316, 0.133,   0.0,   3.5,    80,    80,     1
46286,5,0,     0,     0,   0.2,-0.099, 0.124,  4.03,    80,    80,     1
46435,5,0,     0,     0, 0.027,  0.14, 0.019,  5.58,    80,    80,     1
46608,6,0,     0,     0,-0.046,-0.098, 0.018, 10.03,    80,    80,     0
46720,6,0,     0,     0, 0.099, 0.169, 0.001, 57.64,     0,     0,     0
46828,6,0,     0,     0, 0.081,-0.088, 0.014, 47.26,     0,     0,     0
46935,6,0,     0,     0, -0.03, 0.016, 0.013, 12.67,     0,     0,     0
47039,6,0,     0,     0,-0.283,  0.02, 0.104, 16.78,     0,     0,     0
47145,6,0,     0,     0,-0.027,-0.041,-0.016, 40.32,     0,     0,     0
47251,6,0,     0,     0, 0.186, 0.067,-0.022,  46.7,     0,     0,     0
47357,6,0,     0,     0, 0.041, -0.02,-0.011, 46.58,     0,     0,     0
47464,6,0,     0,     0, -0.02,-0.008,-0.007, 46.43,     0,     0,     0
47571,6,0,     0,     0,-0.031, 0.014, 0.006, 51.58,     0,     0,     0
47680,6,0,     0,     0,-0.093, 0.112, -0.02, 50.57,     0,     0,     0
47788,6,0,     0,     0,-0.072,-0.052,-0.016, 51.24,     0,     0,     0
47893,6,0,     0,     0, 0.036,-0.091,-0.042, 18.95,     0,     0,     0
47997,6,0,     0,     0, 0.007, 0.026,-0.017,  13.5,     0,     0,     0
48101,6,0,     0,     0,-0.107, 0.073, 0.018,  7.28,     0,     0,     0
48205,6,0,     0,     0,-0.021,-0.079, 0.003, 15.57,     0,     0,     0
48311,6,0,     0,     0, 0.136,-0.034,-0.023, 42.34,     0,     0,     0
48420,6,0,     0,     0, 0.088, 0.091,-0.011, 46.19,     0,     0,     0
48528,6,0,     0,     0,-0.019, 0.036, 0.002, 49.49,     0,     0,     0
