6892,0,0,     0,     0,-0.049, 0.002, 0.001, 18.28,     0,     0,     0
6999,0,0,     0,     0,-0.041, 0.007, 0.001, 18.26,     0,     0,     0
7108,0,0,     0,     0, -0.01, 0.009,   0.0, 18.28,     0,     0,     0
7215,0,0,     0,     0, 0.024,-0.002,   0.0, 18.73,     0,     0,     0
7322,0,0,     0,     0, 0.021,   0.0, 0.001, 18.68,     0,     0,     0
7430,0,0,     0,     0, 0.012,-0.002,-0.002, 18.31,     0,     0,     0
7539,0,0,     0,     0, 0.004,-0.001,   0.0, 19.58,     0,     0,     0
7649,0,0,     0,     0, 0.012, 0.002,   0.0, 19.96,     0,     0,     0
7758,0,0,     0,     0, 0.021,-0.002,   0.0, 20.38,     0,     0,     0
7864,0,0,     0,     0, 0.027,-0.003,-0.002, 18.23,     0,     0,     0
7971,0,0,     0,     0, 0.019,-0.001,   0.0, 18.24,     0,     0,     0
8080,0,0,     0,     0,-0.006,-0.001, 0.003, 19.98,     0,     0,     0
8189,0,0,     0,     0,-0.014, 0.004,-0.001, 18.64,     0,     0,     0
8298,0,0,     0,     0,  0.02,-0.004,-0.004, 18.69,     0,     0,     0
2450,0,0,     0,     0,   0.0, 0.002,-0.001, 19.69,     0,     0,     0
2559,0,0,     0,     0,-0.009,-0.002,   0.0, 18.27,     0,     0,     0
2668,0,0,     0,     0,-0.018, 0.002, 0.002, 18.66,     0,     0,     0
2777,0,0,     0,     0,-0.018, 0.001, 0.001, 19.98,     0,     0,     0
2885,0,0,     0,     0,-0.009, 0.007, 0.001, 18.25,     0,     0,     0
2992,0,0,     0,     0,-0.004, 0.003, 0.001, 18.32,     0,     0,     0
3100,0,0,     0,     0,-0.003, 0.001,-0.001,  18.3,     0,     0,     0
3355,0,0,     0,     0, 0.011,   0.0,-0.003,  20.0,     0,     0,     0
3462,0,0,     0,     0, 0.004, 0.004,-0.002, 18.29,     0,     0,     0
3570,0,0,     0,     0,-0.001, 0.001,-0.001,  19.6,     0,     0,     0
3679,0,0,     0,     0, 0.001,-0.001,   0.0, 20.04,     0,     0,     0
3788,0,0,     0,     0, 0.002, 0.001,-0.001, 18.29,     0,     0,     0
3895,0,0,     0,     0,-0.002,   0.0, 0.001, 18.32,     0,     0,     0
4003,0,0,     0,     0, 0.009, 0.001, 0.001, 18.31,     0,     0,     0
4111,0,0,     0,     0, 0.011,-0.002,   0.0, 18.23,     0,     0,     0
4220,0,0,     0,     0, 0.017,-0.002,   0.0, 18.68,     0,     0,     0
4329,0,0,     0,     0, 0.006, 0.001,-0.001, 19.55,     0,     0,     0
4437,0,0,     0,     0,-0.001,   0.0,   0.0, 18.28,     0,     0,     0
4544,0,0,     0,     0, 0.002,   0.0,   0.0, 19.61,     0,     0,     0
4653,0,0,     0,     0, 0.016,-0.001, 0.002, 19.58,     0,     0,     0
4760,0,0,     0,     0, 0.017,-0.004,   0.0, 20.04,     0,     0,     0
4870,0,0,     0,     0, 0.018,-0.003,-0.001, 19.99,     0,     0,     0
4976,0,0,     0,     0, 0.017,-0.002, 0.001, 20.01,     0,     0,     0
5084,0,0,     0,     0,  0.01,-0.001,   0.0, 20.02,     0,     0,     0
5193,0,0,     0,     0, 0.011,-0.001,-0.003, 19.56,     0,     0,     0
5302,0,0,     0,     0, 0.011,   0.0,   0.0, 19.94,     0,     0,     0
5409,0,0,     0,     0, 0.007,   0.0, 0.001, 19.57,     0,     0,     0
5516,0,0,     0,     0, 0.012,-0.003, 0.002,  19.6,     0,     0,     0
5623,0,0,     0,     0, 0.028,   0.0,-0.001, 19.94,     0,     0,     0
5731,0,0,     0,     0,  0.04,-0.006,   0.0, 18.24,     0,     0,     0
5838,0,0,     0,     0,  0.03,-0.004,-0.002, 18.23,     0,     0,     0
5945,0,0,     0,     0,-0.004,-0.003, 0.002, 19.59,     0,     0,     0
6055,0,0,     0,     0,-0.006,-0.001,   0.0,  20.0,     0,     0,     0
6161,0,0,     0,     0,-0.004, 0.004,-0.001, 20.02,     0,     0,     0
6268,0,0,     0,     0, 0.003,   0.0,   0.0, 18.27,     0,     0,     0
6376,0,0,     0,     0, 0.003, 0.003, 0.001, 20.37,     0,     0,     0
6485,0,0,     0,     0,-0.001,   0.0, 0.001, 18.26,     0,     0,     0
6594,0,0,     0,     0,-0.006, 0.002, 0.001, 19.99,     0,     0,     0
6703,0,0,     0,     0,-0.007,   0.0, 0.001, 20.03,     0,     0,     0
6810,0,0,     0,     0, -0.01, 0.003, 0.001, 19.63,     0,     0,     0
6917,0,0,     0,     0,-0.011, 0.002, 0.001, 19.53,     0,     0,     0
7026,0,0,     0,     0,-0.011, 0.002, 0.001, 19.97,     0,     0,     0
7135,0,0,     0,     0,-0.006,-0.002,   0.0, 19.57,     0,     0,     0
7244,0,0,     0,     0, 0.007,-0.001, 0.002, 20.02,     0,     0,     0
7352,0,0,     0,     0,  0.01,-0.004,-0.001, 20.07,     0,     0,     0
7459,0,0,     0,     0,-0.018,-0.002, 0.002, 18.29,     0,     0,     0
7567,0,0,     0,     0, 0.011,   0.0,   0.0, 18.24,     0,     0,     0
7676,0,0,     0,     0, 0.004,-0.002,-0.002, 18.28,     0,     0,     0
7785,0,0,     0,     0,   0.0,-0.002, 0.002, 19.54,     0,     0,     0
7893,0,0,     0,     0,-0.009, 0.001, 0.004, 19.57,     0,     0,     0
2450,0,0,     0,     0,   0.0, 0.004, 0.002, 20.07,     0,     0,     0
2559,0,0,     0,     0, 0.002,   0.0,-0.001, 19.63,     0,     0,     0
2668,0,0,     0,     0,-0.003, 0.004, 0.001, 18.32,     0,     0,     0
2777,0,0,     0,     0,-0.006, 0.001, 0.001, 19.53,     0,     0,     0
2884,0,0,     0,     0,-0.004, 0.001, 0.003, 19.59,     0,     0,     0
2991,0,0,     0,     0,-0.001,   0.0,   0.0,  20.0,     0,     0,     0
3100,0,0,     0,     0, 0.002, 0.001,-0.001, 18.27,     0,     0,     0
3210,0,0,     0,     0, 0.003,   0.0,-0.002, 20.05,     0,     0,     0
3319,0,0,     0,     0, 0.003,-0.002, 0.001, 20.03,     0,     0,     0
3428,0,0,     0,     0,  0.01, 0.003, 0.002, 20.01,     0,     0,     0
3535,0,0,     0,     0, 0.028,   0.0,-0.001, 19.95,     0,     0,     0
3642,0,0,     0,     0, 0.019,-0.004,   0.0, 19.63,     0,     0,     0
3751,0,0,     0,     0,-0.039, 0.002,-0.006, 19.62,     0,     0,     0
3858,0,0,     0,     0, 0.004, 0.002,-0.003, 19.58,     0,     0,     0
3964,0,0,     0,     0, 0.038,-0.003, 0.003, 19.56,     0,     0,     0
4072,0,0,     0,     0,   0.0, 0.002, 0.001, 19.99,     0,     0,     0
4181,0,0,     0,     0,-0.008,   0.0, 0.002, 20.79,     0,     0,     0
4290,0,0,     0,     0,-0.052, 0.008, 0.001, 20.03,     0,     0,     0
4400,0,0,     0,     0,-0.058, 0.003, 0.001, 20.06,     0,     0,     0
4507,0,0,     0,     0,-0.029, 0.004, 0.001,  20.0,     0,     0,     0
4614,0,0,     0,     0,   0.0,-0.001,   0.0, 20.01,     0,     0,     0
4723,0,0,     0,     0, 0.012, 0.002, 0.002, 19.97,     0,     0,     0
4831,0,0,     0,     0, 0.007, 0.003, 0.002, 18.65,     0,     0,     0
4940,0,0,     0,     0,-0.004,-0.001,-0.001,  20.0,     0,     0,     0
5048,0,0,     0,     0,-0.002,-0.002,   0.0, 19.59,     0,     0,     0
5155,0,0,     0,     0,-0.009,-0.004, 0.001,  19.2,     0,     0,     0
5265,0,0,     0,     0,  0.01,   0.0,   0.0, 19.18,     0,     0,     0
5374,0,0,     0,     0,  0.02, 0.001,   0.0, 19.57,     0,     0,     0
5483,0,0,     0,     0, 0.008,-0.001,-0.001, 19.14,     0,     0,     0
5592,0,0,     0,     0, -0.02, 0.002, 0.001, 19.56,     0,     0,     0
5699,0,0,     0,     0,   0.0,-0.001,   0.0, 19.63,     0,     0,     0
5806,0,0,     0,     0,   0.0,-0.002, 0.001, 19.13,     0,     0,     0
5914,0,0,     0,     0,-0.002,-0.002,   0.0, 19.11,     0,     0,     0
6023,0,0,     0,     0, 0.001, 0.001, 0.001, 19.14,     0,     0,     0
6133,0,0,     0,     0, 0.001,-0.002, 0.001, 17.83,     0,     0,     0
6241,0,0,     0,     0, 0.002, 0.001,   0.0, 19.58,     0,     0,     0
6347,0,0,     0,     0, 0.013, 0.002,-0.001, 19.54,     0,     0,     0
6456,0,0,     0,     0,-0.018, 0.001, 0.002, 19.16,     0,     0,     0
6563,0,0,     0,     0,-0.022, 0.001,   0.0, 19.59,     0,     0,     0
6669,0,0,     0,     0,-0.011, 0.004,   0.0, 18.28,     0,     0,     0
6777,0,0,     0,     0,-0.002, 0.001,-0.001, 20.06,     0,     0,     0
6887,0,0,     0,     0,-0.007,   0.0, 0.002, 17.93,     0,     0,     0
6997,0,0,     0,     0,-0.008, 0.003, 0.001, 19.62,     0,     0,     0
7106,0,0,     0,     0, 0.006,-0.001, 0.001, 20.01,     0,     0,     0
7213,0,0,     0,     0, 0.004,-0.003,-0.001, 19.95,     0,     0,     0
7320,0,0,     0,     0,-0.004,-0.002,   0.0, 19.99,     0,     0,     0
7428,0,0,     0,     0, 0.011,-0.001,   0.0, 19.53,     0,     0,     0
7537,0,0,     0,     0, 0.018,   0.0, 0.002, 19.55,     0,     0,     0
7645,0,0,     0,     0, 0.031,-0.003,-0.001, 19.97,     0,     0,     0
7752,0,0,     0,     0, 0.039,-0.007,-0.003, 19.53,     0,     0,     0
7860,0,0,     0,     0,  0.01,   0.0,-0.001, 19.59,     0,     0,     0
7969,0,0,     0,     0, 0.002, 0.001, 0.001, 19.22,     0,     0,     0
8078,0,0,     0,     0, 0.002,   0.0,-0.001, 19.53,     0,     0,     0
8187,0,0,     0,     0,-0.009, 0.003, 0.001, 19.61,     0,     0,     0
8295,0,0,     0,     0,-0.003,-0.003,   0.0, 19.55,     0,     0,     0
8401,0,0,     0,     0, 0.033,-0.002,-0.001, 18.23,     0,     0,     0
8510,0,0,     0,     0, 0.036,-0.004,-0.001, 20.38,     0,     0,     0
8617,0,0,     0,     0, 0.006,-0.001,-0.001,  19.6,     0,     0,     0
8723,0,0,     0,     0, 0.004, 0.001, 0.001, 19.41,     0,     0,     0
8831,0,0,     0,     0, 0.007,-0.003,   0.0, 19.67,     0,     0,     0
8941,0,0,     0,     0, 0.023,-0.001, 0.001, 22.55,     0,     0,     0
