17628,1,13:53:33,35.556,139.655,-0.001,0.001,-0.002,72.71,0,0
17839,1,13:53:34,35.556,139.655,0.001,-0.002,0.0,71.48,0,0
18051,1,13:53:34,35.556,139.655,-0.001,-0.002,0.002,71.87,0,0
18261,1,13:53:34,35.556,139.655,-0.001,-0.003,0.001,80.38,0,0
18471,1,13:53:34,35.556,139.655,0.001,-0.001,-0.001,74.35,0,0
18681,1,13:53:35,35.556,139.655,0.0,-0.003,-0.001,69.74,0,0
18892,1,13:53:35,35.556,139.655,0.0,-0.001,-0.001,72.78,0,0
19102,1,13:53:35,35.556,139.655,0.001,0.002,0.001,74.92,0,0
19315,1,13:53:35,35.556,139.655,0.001,-0.001,0.001,75.27,0,0
19524,1,13:53:35,35.556,139.655,-0.001,0.002,0.0,73.45,0,0
19733,1,13:53:36,35.556,139.655,0.0,-0.001,-0.002,70.63,0,0
19944,1,13:53:36,35.556,139.655,0.0,-0.001,-0.001,71.87,0,0
20154,1,13:53:36,35.556,139.655,-0.002,0.004,-0.001,76.45,0,0
20365,1,13:53:36,35.556,139.655,-0.001,0.0,0.0,74.44,0,0
20574,1,13:53:36,35.556,139.655,-0.002,0.0,0.0,73.14,0,0
20785,1,13:53:37,35.556,139.655,-0.003,-0.002,0.002,73.16,0,0
20996,1,13:53:37,35.556,139.655,0.002,-0.002,-0.001,72.62,0,0
21206,1,13:53:37,35.556,139.655,0.003,-0.001,0.001,75.69,0,0
21416,1,13:53:37,35.556,139.655,0.0,0.001,-0.002,70.99,0,0
21626,1,13:53:37,35.556,139.655,0.002,-0.001,0.001,70.97,0,0
21838,1,13:53:38,35.556,139.655,0.0,0.006,-0.003,74.01,0,0
22048,1,13:53:38,35.556,139.655,0.001,-0.002,0.001,73.55,0,0
22258,1,13:53:38,35.556,139.655,0.0,0.003,0.0,74.42,0,0
22468,1,13:53:38,35.556,139.655,-0.001,0.003,0.001,73.13,0,0
22679,1,13:53:39,35.556,139.655,-0.002,-0.001,-0.002,76.86,0,0
22890,1,13:53:39,35.556,139.655,-0.002,0.002,-0.003,71.37,0,0
23100,1,13:53:39,35.556,139.655,0.001,0.001,0.0,73.54,0,0
23310,1,13:53:39,35.556,139.655,-0.002,0.002,0.001,71.47,0,0
23520,1,13:53:39,35.556,139.655,0.0,0.0,0.0,73.01,0,0
23731,1,13:53:40,35.556,139.655,0.008,0.0,-0.001,74.4,0,0
23942,1,13:53:40,35.556,139.655,0.004,0.006,-0.001,74.0,0,0
24153,1,13:53:40,35.556,139.655,-0.004,0.003,0.002,72.69,0,0
24375,1,13:53:40,35.556,139.655,0.008,0.007,0.002,73.63,0,0
24583,1,13:53:40,35.556,139.655,-0.01,-0.002,0.003,74.88,0,0
24793,1,13:53:41,35.556,139.655,-0.003,-0.003,0.001,73.98,0,0
25004,1,13:53:41,35.556,139.655,0.003,0.003,-0.001,77.37,0,0
25216,1,13:53:41,35.556,139.655,-0.001,-0.001,0.001,72.7,0,0
25425,1,13:53:41,35.556,139.655,0.0,-0.002,-0.001,74.42,0,0
25635,1,13:53:41,35.556,139.655,0.0,-0.004,0.001,73.18,0,0
25845,1,13:53:42,35.556,139.655,-0.008,0.0,0.001,73.07,0,0
26056,1,13:53:42,35.556,139.655,0.006,0.0,0.0,75.73,0,0
26267,1,13:53:42,35.556,139.655,-0.002,-0.001,0.0,74.3,0,0
26476,1,13:53:42,35.556,139.655,-0.017,-0.004,0.003,73.58,0,0
26687,1,13:53:43,35.556,139.655,-0.017,-0.001,0.004,73.96,0,0
26898,1,13:53:43,35.556,139.655,0.007,0.009,0.008,73.95,0,0
27108,1,13:53:43,35.556,139.655,-0.004,-0.001,0.003,73.92,0,0
27318,1,13:53:43,35.556,139.655,0.001,-0.006,0.0,72.63,0,0
27528,1,13:53:43,35.556,139.655,-0.003,-0.003,-0.001,75.34,0,0
27739,1,13:53:44,35.555,139.655,-0.001,-0.003,-0.002,75.72,0,0
27951,1,13:53:44,35.555,139.655,0.008,0.0,-0.002,75.7,0,0
28161,1,13:53:44,35.555,139.655,0.006,-0.001,-0.001,76.11,0,0
28371,1,13:53:44,35.555,139.655,0.002,-0.002,-0.001,74.8,0,0
28581,1,13:53:44,35.555,139.655,-0.006,-0.003,0.001,75.74,0,0
28791,1,13:53:45,35.555,139.655,0.009,-0.003,-0.002,75.79,0,0
29002,1,13:53:45,35.555,139.655,0.006,-0.002,-0.004,76.51,0,0
29213,1,13:53:45,35.555,139.655,0.013,-0.002,0.0,74.54,0,0
29422,1,13:53:45,35.555,139.655,-0.008,-0.001,0.0,75.2,0,0
29633,1,13:53:45,35.555,139.655,-0.003,-0.003,0.0,76.96,0,0
29844,1,13:53:46,35.555,139.655,0.001,0.0,0.0,77.42,0,0
30055,1,13:53:46,35.555,139.655,0.002,0.001,-0.002,73.97,0,0
30264,1,13:53:46,35.555,139.655,0.001,-0.002,0.0,75.64,0,0
30474,1,13:53:46,35.555,139.655,0.0,-0.001,0.001,70.98,0,0
30684,1,13:53:47,35.555,139.655,0.0,-0.001,0.001,76.5,0,0
30897,1,13:53:47,35.555,139.655,0.0,-0.003,-0.002,76.45,0,0
31107,1,13:53:47,35.555,139.655,0.0,-0.002,0.0,74.52,0,0
31317,1,13:53:47,35.555,139.655,0.001,0.001,-0.001,75.35,0,0
31526,1,13:53:47,35.555,139.655,0.0,-0.002,0.003,75.71,0,0
31736,1,13:53:48,35.555,139.655,0.001,-0.001,0.0,74.54,0,0
31947,1,13:53:48,35.555,139.655,-0.001,-0.001,-0.002,75.63,0,0
32159,1,13:53:48,35.555,139.655,0.0,0.003,0.0,76.54,0,0
32369,1,13:53:48,35.555,139.655,0.0,0.001,0.001,74.96,0,0
32579,1,13:53:48,35.555,139.655,0.001,0.0,0.001,75.29,0,0
32789,1,13:53:49,35.555,139.655,0.0,-0.001,0.0,76.22,0,0
33001,1,13:53:49,35.555,139.655,0.001,0.0,0.002,76.24,0,0
33211,1,13:53:49,35.555,139.655,0.001,-0.002,0.002,75.33,0,0
33421,1,13:53:49,35.555,139.655,-0.001,0.002,-0.001,74.49,0,0
33631,1,13:53:49,35.555,139.655,-0.002,0.001,0.0,75.26,0,0
493524,1,13:53:50,35.555,139.655,-0.001,-0.002,0.0,76.57,0,0
493737,1,13:53:50,35.555,139.655,0.0,0.0,0.002,76.14,0,0
493947,1,13:53:50,35.555,139.655,0.001,-0.002,0.0,75.66,0,0
494157,1,13:53:50,35.555,139.655,0.002,0.002,0.0,74.96,0,0
494367,1,13:53:51,35.555,139.655,0.0,-0.002,0.001,77.07,0,0
494581,1,13:53:51,35.555,139.655,-0.002,0.001,0.001,74.38,0,0
494792,1,13:53:51,35.555,139.655,-0.001,0.001,0.001,76.69,0,0
495001,1,13:53:51,35.555,139.655,0.002,-0.006,0.001,75.79,0,0
495210,1,13:53:51,35.555,139.655,0.002,0.003,-0.001,75.27,0,0
495424,1,13:53:52,35.555,139.655,-0.002,0.001,-0.001,101.37,0,0
495636,1,13:53:52,35.555,139.655,-0.006,0.002,-0.001,74.11,0,0
495850,1,13:53:52,35.555,139.655,0.0,0.003,-0.001,74.45,0,0
496061,1,13:53:52,35.555,139.655,0.0,0.0,-0.002,74.83,0,0
496271,1,13:53:52,35.555,139.655,-0.001,0.066,-0.027,77.01,0,0
496481,1,13:53:53,35.555,139.655,0.002,-0.001,0.0,76.99,0,0
496691,1,13:53:53,35.555,139.655,0.006,0.0,0.001,76.2,0,0
496902,1,13:53:53,35.555,139.655,-0.012,-0.002,0.002,77.0,0,0
497112,1,13:53:53,35.555,139.655,-0.002,-0.003,0.001,76.24,0,0
497322,1,13:53:53,35.555,139.655,-0.001,0.0,0.0,73.66,0,0
497534,1,13:53:54,35.555,139.655,0.0,-0.002,-0.002,76.14,0,0
497744,1,13:53:54,35.555,139.655,0.001,-0.003,0.0,77.5,0,0
497954,1,13:53:54,35.555,139.655,0.001,0.002,0.001,78.29,0,0
498163,1,13:53:54,35.555,139.655,0.0,0.0,-0.001,70.89,0,0
498373,1,13:53:55,35.555,139.655,-0.001,-0.001,0.0,70.54,0,0
498584,1,13:53:55,35.555,139.655,0.003,0.001,0.0,68.51,0,0
498794,1,13:53:55,35.555,139.655,0.002,-0.002,0.0,69.27,0,0
499006,1,13:53:55,35.555,139.655,0.0,-0.002,0.001,86.02,0,0
499216,1,13:53:55,35.555,139.655,0.0,-0.002,0.002,76.13,0,0
499426,1,13:53:56,35.555,139.655,0.0,-0.001,0.0,75.82,0,0
499636,1,13:53:56,35.555,139.655,0.003,0.0,-0.001,75.36,0,0
499848,1,13:53:56,35.555,139.655,-0.001,-0.001,0.002,75.32,0,0
500057,1,13:53:56,35.555,139.655,0.002,-0.004,0.002,74.91,0,0
500267,1,13:53:56,35.555,139.655,0.002,-0.006,0.001,75.27,0,0
500478,1,13:53:57,35.555,139.655,0.0,0.002,0.002,75.31,0,0
500688,1,13:53:57,35.555,139.655,0.0,0.0,0.0,75.25,0,0
500899,1,13:53:57,35.555,139.655,0.001,-0.002,-0.001,74.86,0,0
501109,1,13:53:57,35.555,139.655,0.0,0.001,-0.001,74.08,0,0
501319,1,13:53:57,35.555,139.655,0.001,-0.001,-0.001,75.21,0,0
501530,1,13:53:58,35.555,139.655,0.001,-0.001,0.0,75.29,0,0
501741,1,13:53:58,35.555,139.655,0.0,0.002,0.0,75.35,0,0
501951,1,13:53:58,35.555,139.655,0.0,-0.001,0.0,74.98,0,0
502161,1,13:53:58,35.555,139.655,0.0,-0.002,-0.001,75.24,0,0
502372,1,13:53:59,35.555,139.655,0.001,0.003,-0.001,81.07,0,0
502582,1,13:53:59,35.555,139.655,0.001,0.0,-0.002,74.42,0,0
502792,1,13:53:59,35.555,139.655,0.001,0.0,0.001,73.58,0,0
503002,1,13:53:59,35.555,139.655,-0.001,-0.001,0.001,74.48,0,0
503212,1,13:53:59,35.555,139.655,0.001,-0.001,0.001,73.97,0,0
503423,1,13:54:00,35.555,139.655,-0.001,0.0,0.0,75.67,0,0
503634,1,13:54:00,35.555,139.655,0.002,-0.001,-0.001,74.85,0,0
503845,1,13:54:00,35.555,139.655,0.0,-0.006,0.002,74.5,0,0
504055,1,13:54:00,35.555,139.655,0.001,0.001,0.002,75.28,0,0
504266,1,13:54:00,35.555,139.655,0.0,0.002,0.001,75.4,0,0
504476,1,13:54:01,35.555,139.655,0.002,0.0,0.001,76.94,0,0
504687,1,13:54:01,35.555,139.655,0.0,0.001,0.001,75.77,0,0
504897,1,13:54:01,35.555,139.655,-0.001,0.0,0.002,75.78,0,0
505107,1,13:54:01,35.555,139.655,-0.001,0.003,-0.002,74.58,0,0
505318,1,13:54:01,35.555,139.655,0.0,0.004,0.0,77.0,0,0
505528,1,13:54:02,35.556,139.655,-0.001,0.002,-0.002,77.07,0,0
505741,1,13:54:02,35.556,139.655,0.001,0.001,-0.001,76.61,0,0
505957,1,13:54:02,35.556,139.655,-0.001,0.003,0.0,75.33,0,0
506168,1,13:54:02,35.556,139.655,0.0,0.001,0.0,75.72,0,0
506379,1,13:54:03,35.556,139.655,0.0,-0.003,0.0,77.02,0,0
506590,1,13:54:03,35.556,139.655,0.0,0.001,0.0,74.51,0,0
506801,1,13:54:03,35.556,139.655,0.0,0.002,0.0,76.21,0,0
507011,1,13:54:03,35.556,139.655,-0.001,-0.001,0.0,76.0,0,0
507221,2,13:54:03,35.556,139.655,-0.001,0.002,0.002,75.32,0,0
507432,2,13:54:04,35.556,139.655,0.001,-0.001,0.002,76.59,0,0
507643,2,13:54:04,35.556,139.655,0.001,-0.003,0.001,74.81,0,0
507853,2,13:54:04,35.556,139.655,-0.002,-0.001,0.0,75.26,0,0
508064,2,13:54:04,35.556,139.655,0.0,-0.002,0.001,75.3,0,0
508274,2,13:54:04,35.556,139.655,-0.002,0.001,0.001,75.79,0,0
508484,2,13:54:05,35.556,139.655,0.001,-0.001,-0.001,76.49,0,0
508694,2,13:54:05,35.556,139.655,0.0,0.001,0.002,74.84,0,0
508905,2,13:54:05,35.556,139.655,0.001,-0.002,0.001,74.91,0,0
509114,2,13:54:05,35.556,139.655,-0.001,0.002,-0.001,75.31,0,0
509325,2,13:54:05,35.556,139.655,0.0,0.003,-0.002,74.5,0,0
509536,2,13:54:06,35.556,139.655,0.001,-0.003,0.002,74.5,0,0
509746,2,13:54:06,35.556,139.655,0.0,-0.002,-0.001,74.41,0,0
509956,2,13:54:06,35.556,139.655,-0.002,0.002,0.003,75.31,0,0
510166,2,13:54:06,35.556,139.655,0.0,-0.001,0.002,76.68,0,0
510377,2,13:54:07,35.556,139.655,-0.002,0.0,-0.001,74.92,0,0
510588,2,13:54:07,35.556,139.655,0.0,0.002,-0.001,75.42,0,0
510799,2,13:54:07,35.556,139.655,-0.002,0.002,-0.001,76.61,0,0
511009,2,13:54:07,35.556,139.655,0.0,-0.003,0.001,77.08,0,0
511226,2,13:54:07,35.556,139.655,0.0,-0.002,0.0,74.92,0,0
511437,2,13:54:08,35.556,139.655,0.002,-0.001,0.001,75.73,0,0
511649,2,13:54:08,35.556,139.655,0.0,0.0,0.002,74.95,0,0
511860,2,13:54:08,35.556,139.655,0.0,0.003,-0.001,75.82,0,0
512071,2,13:54:08,35.556,139.655,0.001,0.001,-0.001,77.35,0,0
512281,2,13:54:08,35.556,139.655,0.0,0.004,0.0,76.68,0,0
512492,2,13:54:09,35.556,139.655,-0.001,0.0,0.0,75.32,0,0
512705,2,13:54:09,35.556,139.655,0.002,-0.002,-0.001,68.41,0,0
512917,2,13:54:09,35.556,139.655,0.0,0.0,0.001,74.42,0,0
513127,2,13:54:09,35.556,139.655,0.002,0.0,0.0,75.32,0,0
513336,2,13:54:09,35.556,139.655,0.001,-0.003,0.002,75.74,0,0
513545,2,13:54:10,35.556,139.655,-0.001,0.001,0.0,73.57,0,0
513754,2,13:54:10,35.556,139.655,0.001,0.002,0.0,75.72,0,0
513964,2,13:54:10,35.556,139.655,0.0,0.002,0.0,74.81,0,0
514174,2,13:54:10,35.556,139.655,0.0,0.0,0.001,74.48,0,0
514385,2,13:54:11,35.556,139.655,-0.004,-0.001,0.001,76.05,0,0
514595,2,13:54:11,35.556,139.655,-0.012,0.001,0.002,75.26,0,0
514807,2,13:54:11,35.556,139.655,-0.004,0.004,0.001,75.85,0,0
515018,2,13:54:11,35.556,139.655,-0.001,0.003,0.001,76.6,0,0
515227,2,13:54:11,35.556,139.655,-0.001,0.0,-0.001,74.51,0,0
515438,2,13:54:12,35.556,139.655,0.003,-0.003,0.0,76.95,0,0
515648,2,13:54:12,35.556,139.655,-0.001,0.003,0.002,74.85,0,0
515859,2,13:54:12,35.556,139.655,-0.001,0.001,0.002,76.19,0,0
516069,2,13:54:12,35.556,139.655,0.002,0.002,0.001,74.55,0,0
516279,2,13:54:12,35.556,139.655,-0.002,0.002,0.002,76.24,0,0
516491,2,13:54:13,35.556,139.655,-0.001,0.003,-0.001,76.58,0,0
516701,2,13:54:13,35.556,139.655,-0.002,0.001,-0.001,76.22,0,0
516911,2,13:54:13,35.556,139.655,0.0,0.002,0.0,76.31,0,0
517121,2,13:54:13,35.556,139.655,0.0,0.003,0.0,77.48,0,0
517332,2,13:54:13,35.556,139.655,0.006,0.003,-0.002,75.36,0,0
517543,2,13:54:14,35.556,139.655,0.001,0.003,-0.001,74.9,0,0
517753,2,13:54:14,35.556,139.655,0.027,0.01,-0.006,76.17,0,0
517962,3,13:54:14,35.556,139.655,-0.003,0.004,0.0,74.52,0,0
518173,3,13:54:14,35.556,139.655,-0.232,-0.052,0.04,76.07,0,0
518383,3,13:54:15,35.556,139.655,-0.118,-0.042,-0.014,72.15,0,0
518594,3,13:54:15,35.556,139.655,-0.32,-0.101,0.009,70.21,0,0
518803,3,13:54:15,35.556,139.655,0.058,-0.013,-0.121,70.71,0,0
519013,3,13:54:15,35.556,139.655,0.132,-0.029,-0.322,68.36,0,0
519223,3,13:54:15,35.556,139.655,-0.328,-0.038,-0.579,65.75,0,0
519432,3,13:54:16,35.556,139.655,0.103,-0.052,-0.202,27.01,0,0
519641,3,13:54:16,35.556,139.655,-0.069,0.002,-0.004,27.02,0,0
519848,3,13:54:16,35.556,139.655,0.011,0.018,0.018,27.09,0,0
520054,3,13:54:16,35.556,139.655,-0.007,0.006,0.012,27.07,0,0
520263,3,13:54:16,35.556,139.655,-0.007,0.0,0.009,27.56,0,0
520469,3,13:54:17,35.556,139.655,0.131,0.016,0.016,26.99,0,0
520676,3,13:54:17,35.556,139.655,0.134,0.016,0.027,27.63,0,0
520884,3,13:54:17,35.556,139.655,-0.034,-0.001,0.021,27.15,0,0
521093,3,13:54:17,35.556,139.655,0.101,0.01,0.029,27.3,0,0
521299,3,13:54:17,35.556,139.655,0.194,0.014,0.041,27.88,0,0
521505,3,13:54:18,35.556,139.655,0.064,0.006,0.073,28.31,0,0
521718,3,13:54:18,35.556,139.655,0.228,0.031,0.149,30.33,0,0
521929,3,13:54:18,35.556,139.655,0.204,0.011,0.147,67.37,0,0
522139,3,13:54:18,35.556,139.655,0.046,0.018,0.012,67.53,0,0
522351,3,13:54:18,35.556,139.655,-0.013,0.002,0.007,66.63,0,0
522562,3,13:54:19,35.556,139.655,0.012,0.009,0.008,66.26,0,0
522774,3,13:54:19,35.556,139.655,0.003,0.003,0.004,66.25,0,0
522983,3,13:54:19,35.556,139.655,0.047,0.027,-0.008,67.52,0,0
523192,3,13:54:19,35.556,139.655,-0.001,0.003,0.0,66.31,0,0
523405,3,13:54:20,35.556,139.655,0.006,0.0,0.006,66.73,0,0
523614,3,13:54:20,35.556,139.655,-0.002,-0.003,0.001,66.75,0,0
523825,3,13:54:20,35.556,139.655,0.001,0.002,0.0,66.24,0,0
524035,3,13:54:20,35.556,139.655,-0.003,-0.004,0.001,67.57,0,0
524245,3,13:54:20,35.556,139.655,0.0,-0.001,0.0,67.52,0,0
524456,3,13:54:21,35.556,139.655,-0.003,0.0,-0.001,67.62,0,0
524669,3,13:54:21,35.556,139.655,-0.002,0.001,0.002,66.42,0,0
524878,3,13:54:21,35.556,139.655,0.0,-0.003,-0.002,67.22,0,0
525087,3,13:54:21,35.556,139.655,0.002,-0.002,-0.001,66.39,0,0
525297,3,13:54:21,35.556,139.655,0.0,0.0,-0.001,66.35,0,0
525507,3,13:54:22,35.556,139.655,0.021,0.006,-0.003,66.81,0,0
525718,3,13:54:22,35.556,139.655,0.001,-0.001,0.0,66.5,0,0
525929,3,13:54:22,35.556,139.655,-0.001,0.002,-0.002,66.3,0,0
526138,3,13:54:22,35.556,139.655,-0.002,-0.001,0.0,66.31,0,0
526348,3,13:54:22,35.556,139.655,0.007,0.003,0.0,66.3,0,0
526561,3,13:54:23,35.556,139.655,0.012,0.0,-0.003,66.77,0,0
526773,3,13:54:23,35.556,139.655,0.008,0.002,-0.003,67.29,0,0
526982,3,13:54:23,35.556,139.655,0.026,0.004,-0.002,67.29,0,0
527191,3,13:54:23,35.556,139.655,0.02,0.007,-0.006,66.76,0,0
527401,3,13:54:24,35.556,139.655,-0.003,-0.002,-0.002,67.7,0,0
527612,3,13:54:24,35.556,139.655,-0.008,0.002,-0.002,68.14,0,0
527823,3,13:54:24,35.556,139.655,-0.006,-0.006,-0.001,66.4,0,0
528033,3,13:54:24,35.556,139.655,0.001,-0.001,0.001,67.69,0,0
528242,3,13:54:24,35.556,139.655,0.018,0.004,-0.004,66.39,0,0
528455,3,13:54:25,35.556,139.655,0.007,0.0,-0.002,104.41,0,0
528665,3,13:54:25,35.556,139.655,0.007,0.001,-0.001,68.08,0,0
528876,3,13:54:25,35.556,139.655,-0.009,-0.001,0.001,66.89,0,0
529085,3,13:54:25,35.556,139.655,-0.002,-0.003,0.0,68.06,0,0
529296,3,13:54:25,35.556,139.655,-0.001,-0.002,-0.001,68.05,0,0
529506,3,13:54:26,35.556,139.655,0.0,-0.001,0.001,67.88,0,0
529718,3,13:54:26,35.556,139.655,-0.008,-0.001,-0.002,67.3,0,0
529928,3,13:54:26,35.556,139.655,0.007,0.0,-0.001,67.18,0,0
530137,3,13:54:26,35.556,139.655,0.002,-0.002,-0.001,66.42,0,0
530347,3,13:54:27,35.556,139.655,0.002,-0.003,-0.001,67.74,0,0
530558,3,13:54:27,35.556,139.655,0.009,0.001,-0.001,67.28,0,0
530769,3,13:54:27,35.556,139.655,-0.004,-0.002,0.0,67.78,0,0
530980,3,13:54:27,35.556,139.655,0.026,0.002,-0.004,67.7,0,0
531189,3,13:54:27,35.556,139.655,0.004,0.002,-0.002,66.39,0,0
531399,3,13:54:28,35.556,139.655,0.008,0.0,-0.002,65.62,0,0
531611,3,13:54:28,35.556,139.655,-0.008,0.0,0.0,68.01,0,0
531821,3,13:54:28,35.556,139.655,0.02,0.001,-0.007,67.9,0,0
532031,3,13:54:28,35.556,139.655,-0.016,-0.003,-0.001,66.85,0,0
532241,3,13:54:28,35.556,139.655,0.003,-0.003,-0.001,67.18,0,0
532452,3,13:54:29,35.556,139.655,-0.002,-0.003,-0.001,68.23,0,0
532662,3,13:54:29,35.556,139.655,-0.001,-0.002,-0.002,66.47,0,0
532874,3,13:54:29,35.556,139.655,-0.008,-0.001,-0.001,66.51,0,0
533083,3,13:54:29,35.556,139.655,0.0,0.001,-0.001,65.89,0,0
533293,3,13:54:29,35.556,139.655,-0.01,-0.002,0.0,66.42,0,0
533504,3,13:54:30,35.556,139.655,0.0,-0.004,-0.001,67.71,0,0
533715,3,13:54:30,35.556,139.655,0.011,0.0,-0.003,66.46,0,0
533925,3,13:54:30,35.556,139.655,0.021,0.001,-0.003,68.33,0,0
534135,3,13:54:30,35.556,139.655,0.003,0.002,-0.003,66.0,0,0
534346,3,13:54:30,35.556,139.655,-0.001,0.0,-0.002,67.35,0,0
534556,3,13:54:31,35.556,139.655,0.006,-0.004,-0.002,66.88,0,0
534767,3,13:54:31,35.556,139.655,-0.013,-0.001,0.001,67.23,0,0
534977,3,13:54:31,35.556,139.655,0.001,-0.001,-0.001,66.81,0,0
535187,3,13:54:31,35.556,139.655,0.001,-0.003,0.0,66.55,0,0
